10624.92669889779,16.18103680938430,305988.0017494280,605443.0097663907,216.6102515564539,2.190213542554160e-005,2.610194886554718e-005,0.0001483598868794297,NaN,39.88614156486194,47.53445302670790,-12.36014739698316,0.03213602507869382,1138.574443757534,0.0000000000000000,-1.925659296074464,-33.72842642191677,-4.012780264132002e-013,-4.883082544088168,-3.138784936187078,-3.740658265164523,1.121492925106157,37.72018349520339,-1.083792478764113,10.40938166195365,0.002211059950297447
10623.39085574967,1.706492386795153,305930.3665607445,605370.0145732957,235.5963068034915,2.190213542554160e-005,2.610194886554718e-005,0.0001484421171577222,NaN,39.91061846059579,47.56362345545464,-12.36197542068798,0.03219606012359073,1136.451377533376,0.0000000000000000,-1.926335709595485,-33.72895671700670,-4.024221969927252e-013,-4.885445685540982,-3.140303934223094,-3.742468536550970,1.121414108098553,37.58982536404788,-1.082729049301819,10.38234800299278,0.002212318167106607
10621.66951955203,1.721336197640988,305865.7810778997,605288.1915936511,256.8782491460609,2.190213542554160e-005,2.610194886554718e-005,0.0001485264831500234,NaN,39.93493646578842,47.59260452582596,-12.36361750350413,0.03225632320818340,1134.328194893897,0.0000000000000000,-1.927093921222670,-33.72955095999718,-4.035829888797169e-013,-4.887865683614960,-3.141859478990487,-3.744322362636311,1.121332297852248,37.45773662252833,-1.081655610493070,10.35526140680908,0.002213565161537373
10619.93312143970,1.736398112331506,305800.6412484805,605205.6406142722,278.3489394890147,2.190213542554160e-005,2.610194886554718e-005,0.0001486130566782358,NaN,39.95910905423465,47.62141229526547,-12.36507353381352,0.03231681231109240,1132.205012254417,0.0000000000000000,-1.927858873168812,-33.73015030208607,-4.047608731639347e-013,-4.890344434455488,-3.143452789308010,-3.746221195952191,1.121247395858164,37.32382858675057,-1.080571222913042,10.32811525994868,0.002214801606850626
10618.18582662805,1.747294811643885,305735.1008373958,605122.5632844699,299.9571145088867,2.190213542554160e-005,2.610194886554718e-005,0.0001486646755640858,NaN,39.97601586301668,47.64156104559203,-12.36664521400523,0.03236016075285757,1130.688353441656,0.0000000000000000,-1.928628697771171,-33.73075332816225,-4.055455975173550e-013,-4.891843518463195,-3.144416381927832,-3.747369560931274,1.121201667165095,37.24130538262953,-1.079880445321351,10.30947787610244,0.002215676556755038
10616.42083908606,1.961097268888238,305668.9093787820,605038.6303153402,321.7863887850830,2.190213542554160e-005,2.610194886554718e-005,0.0001487678846236497,NaN,40.00335750901354,47.67414555079411,-12.36794807711091,0.03242975464344924,1128.261908888817,0.0000000000000000,-1.929406444453889,-33.73136234306967,-4.069253256275507e-013,-4.894790182015491,-3.146310460736956,-3.749626836181495,1.121098724813340,37.08483386619700,-1.078620515256169,10.27834795340730,0.002217069081639126
10614.42813392112,1.992705164938345,305594.1981114037,604943.8390766551,346.4286474326905,2.190213542554160e-005,2.610194886554718e-005,0.0001489972184104744,NaN,40.04753100063061,47.72678946870437,-12.36623414300730,0.03254054100028038,1124.420668929815,0.0000000000000000,-1.930284790974136,-33.73204974349970,-4.095111320410788e-013,-4.901175233982776,-3.150414693002279,-3.754518069782255,1.120833326330347,36.75720459745274,-1.076057683133691,10.22418642318811,0.002219248764056837
10612.41403231511,2.014101606007831,305518.6998373111,604848.0121186656,371.3371391489607,2.190213542554160e-005,2.610194886554718e-005,0.0001491104592603171,NaN,40.07544742898583,47.76005897285447,-12.36704823727422,0.03261384084991734,1121.893525123596,0.0000000000000000,-1.931172725042081,-33.73274438248010,-4.109986004838541e-013,-4.904398855404851,-3.152486796897354,-3.756987507070561,1.120718756953131,36.59111023148501,-1.074726475326969,10.19174927875879,0.002220661751135732
10610.37814377938,2.035888535722928,305442.4003058984,604751.1301482715,396.5162346297346,2.190213542554160e-005,2.610194886554718e-005,0.0001492264846376244,NaN,40.10315318827887,47.79307741139014,-12.36761985686664,0.03268746487212679,1119.366614148021,0.0000000000000000,-1.932070424644939,-33.73344639080995,-4.125089955501042e-013,-4.907696913951921,-3.154606748053769,-3.759513966505090,1.120600447898412,36.42305309094516,-1.073383088322066,10.15926267745665,0.002222059990188764
10608.32006312078,2.058080658608025,305365.2847270008,604653.1731582620,421.9704805805206,2.190213542554160e-005,2.610194886554718e-005,0.0001493452211081210,NaN,40.13064728093389,47.82584359544675,-12.36795353200667,0.03276141180630701,1116.840052418411,0.0000000000000000,-1.932978074370685,-33.73415590424590,-4.140419911635440e-013,-4.911067524378261,-3.156773334658937,-3.762096003903823,1.120478535322321,36.25316155828797,-1.072028169419086,10.12673457557325,0.002223443523114808
